Parent_x,Parent_y,Parent_z,Child_x,Child_y,Child_z,Thickness
0.00000000,0.00000000,0.00000000,0.00443814,0.09986966,0.00252073,4.18244614
0.00443814,0.09986966,0.00252073,0.00890815,0.19973638,0.00510096,4.18244614
0.00890815,0.19973638,0.00510096,0.01341982,0.29959985,0.00773387,4.18244614
0.01341982,0.29959985,0.00773387,0.01798715,0.39946019,0.01038918,4.18244614
0.01798715,0.39946019,0.01038918,0.02261902,0.49931825,0.01301875,4.02706776
0.01798715,0.39946019,0.01038918,-0.04720494,0.41460956,0.08468917,2.56074960
0.02261902,0.49931825,0.01301875,0.03163562,0.59884232,0.00932271,3.97237131
0.02261902,0.49931825,0.01301875,0.11547702,0.50181076,-0.02401069,1.93433642
-0.04720494,0.41460956,0.08468917,-0.10379888,0.44603417,0.16091003,2.56074960
0.03163562,0.59884232,0.00932271,0.03369837,0.69879299,0.00695438,3.68801715
0.03163562,0.59884232,0.00932271,-0.02154671,0.68319106,0.00177751,2.81731325
0.11547702,0.50181076,-0.02401069,0.20400267,0.54580757,-0.03909348,1.62657656
-0.10379888,0.44603417,0.16091003,-0.12674474,0.49343970,0.24591711,2.54572990
0.03369837,0.69879299,0.00695438,0.05195995,0.79702077,0.01117539,3.68801715
0.03163562,0.59884232,0.00932271,0.01120006,0.62275431,0.10424692,1.00000000
0.11547702,0.50181076,-0.02401069,0.09947383,0.51415949,-0.12194642,1.62657656
-0.10379888,0.44603417,0.16091003,-0.19709407,0.45361600,0.12571736,1.00000000
-0.02154671,0.68319106,0.00177751,-0.08104533,0.72034171,-0.06949480,2.81731325
0.20400267,0.54580757,-0.03909348,0.28314634,0.59170874,0.00127189,1.62657656
-0.12674474,0.49343970,0.24591711,-0.14153760,0.55798829,0.32084809,2.54572990
0.05195995,0.79702077,0.01117539,0.06441846,0.89610270,0.01642486,3.68801715
0.09947383,0.51415949,-0.12194642,0.09783233,0.56228329,-0.20959005,1.62657656
-0.19709407,0.45361600,0.12571736,-0.29038925,0.46119782,0.09052469,1.00000000
-0.08104533,0.72034171,-0.06949480,-0.14980979,0.77557571,-0.11661863,2.81731325
0.28314634,0.59170874,0.00127189,0.34343578,0.64904232,0.05675201,1.56508458
-0.14153760,0.55798829,0.32084809,-0.14681806,0.62900944,0.39104860,1.31607401
0.06441846,0.89610270,0.01642486,0.07693571,0.99504734,0.02372396,3.47606760
0.28314634,0.59170874,0.00127189,0.20364731,0.65086419,0.01470831,1.00000000
-0.14153760,0.55798829,0.32084809,-0.18517018,0.50607890,0.39434376,2.49899940
0.06441846,0.89610270,0.01642486,0.13646347,0.89409829,0.08574657,2.49899940
0.09783233,0.56228329,-0.20959005,0.09206562,0.63784080,-0.27484193,1.62657656
-0.29038925,0.46119782,0.09052469,-0.36429969,0.51293412,0.04738998,1.00000000
-0.14980979,0.77557571,-0.11661863,-0.20695212,0.84381957,-0.16219855,2.81731325
