Parent_x,Parent_y,Parent_z,Child_x,Child_y,Child_z,Thickness
0.00000000,2.00000000,0.00000000,-0.00268849,2.09946470,0.00997727,2.43229928
-0.00268849,2.09946470,0.00997727,-0.00536457,2.19891987,0.02005232,2.43229928
-0.00536457,2.19891987,0.02005232,-0.00802552,2.29836410,0.03023882,2.43229928
-0.00802552,2.29836410,0.03023882,-0.01066796,2.39779567,0.04055292,2.43229928
-0.01066796,2.39779567,0.04055292,-0.01328762,2.49721250,0.05101388,2.43229928
-0.01328762,2.49721250,0.05101388,-0.01587910,2.59661204,0.06164472,2.43229928
-0.01587910,2.59661204,0.06164472,-0.01843556,2.69599117,0.07247308,2.43229928
-0.01843556,2.69599117,0.07247308,-0.02094832,2.79534598,0.08353235,2.43229928
-0.02094832,2.79534598,0.08353235,-0.02340648,2.89467159,0.09486286,2.43229928
-0.02340648,2.89467159,0.09486286,-0.02579666,2.99396184,0.10651340,2.43229928
-0.02579666,2.99396184,0.10651340,-0.02810321,3.09320889,0.11854261,2.43229928
-0.02810321,3.09320889,0.11854261,-0.03031006,3.19240288,0.13101985,2.43229928
-0.03031006,3.19240288,0.13101985,-0.03240699,3.29153158,0.14402389,2.43229928
-0.03240699,3.29153158,0.14402389,-0.03440691,3.39058072,0.15763520,2.43229928
-0.03440691,3.39058072,0.15763520,-0.03638959,3.48953643,0.17191232,2.43229928
-0.03638959,3.48953643,0.17191232,-0.03859796,3.58839212,0.18683462,2.43229928
-0.03859796,3.58839212,0.18683462,-0.04160180,3.68715907,0.20219908,2.43229928
-0.04160180,3.68715907,0.20219908,-0.04643890,3.78586028,0.21751813,2.41473640
-0.04160180,3.68715907,0.20219908,0.03976309,3.67457840,0.25895718,1.00000000
-0.04643890,3.78586028,0.21751813,-0.07804410,3.88063245,0.22191676,2.41473640
0.03976309,3.67457840,0.25895718,0.13303683,3.68250494,0.29413073,1.00000000
-0.07804410,3.88063245,0.22191676,-0.11065920,3.97502853,0.22697986,2.37841423
-0.07804410,3.88063245,0.22191676,-0.12383771,3.86070163,0.30855225,1.18920712
0.13303683,3.68250494,0.29413073,0.22523619,3.68764121,0.33250908,1.00000000
-0.11065920,3.97502853,0.22697986,-0.12143279,4.07369951,0.21481565,2.37841423
-0.12383771,3.86070163,0.30855225,-0.20831576,3.85909939,0.36203956,1.18920712
0.22523619,3.68764121,0.33250908,0.31351638,3.68496940,0.37940758,1.00000000
-0.12143279,4.07369951,0.21481565,-0.13377438,4.17241452,0.20466524,2.37841423
-0.20831576,3.85909939,0.36203956,-0.29584112,3.85977248,0.41040130,1.18920712
0.31351638,3.68496940,0.37940758,0.39892590,3.73234930,0.35795162,1.00000000
-0.13377438,4.17241452,0.20466524,-0.14782616,4.27113696,0.19715338,2.37841423
-0.29584112,3.85977248,0.41040130,-0.38822339,3.86481408,0.44834994,1.18920712
0.39892590,3.73234930,0.35795162,0.48433542,3.77972921,0.33649566,1.00000000
-0.14782616,4.27113696,0.19715338,-0.16253293,4.36994293,0.19256085,1.96798967
-0.14782616,4.27113696,0.19715338,-0.11411633,4.27564406,0.10311438,2.03054318
-0.38822339,3.86481408,0.44834994,-0.48564845,3.87711737,0.46724404,1.00000000
0.48433542,3.77972921,0.33649566,0.56974494,3.82710912,0.31503970,1.00000000
-0.16253293,4.36994293,0.19256085,-0.18256715,4.45623925,0.23894593,1.93433642
-0.38822339,3.86481408,0.44834994,-0.42346303,3.90017869,0.36170404,1.00000000
-0.16253293,4.36994293,0.19256085,-0.23974134,4.34297346,0.25010657,1.00000000
-0.11411633,4.27564406,0.10311438,-0.09877031,4.31264232,0.01148672,2.03054318
-0.48564845,3.87711737,0.46724404,-0.47205092,3.84368644,0.56050432,1.00000000
-0.18256715,4.45623925,0.23894593,-0.15052482,4.55086445,0.24334596,1.93433642
-0.23974134,4.34297346,0.25010657,-0.31386328,4.32542155,0.31489752,1.00000000
-0.09877031,4.31264232,0.01148672,-0.08370827,4.35007660,-0.08001087,2.03054318
-0.47205092,3.84368644,0.56050432,-0.45845340,3.81025551,0.65376460,1.00000000
-0.15052482,4.55086445,0.24334596,-0.13257880,4.64914079,0.24778444,1.93433642
-0.31386328,4.32542155,0.31489752,-0.38164355,4.32176452,0.38833090,1.00000000
-0.08370827,4.35007660,-0.08001087,-0.06905379,4.38813364,-0.17131755,2.03054318
-0.45845340,3.81025551,0.65376460,-0.44485587,3.77682457,0.74702488,1.00000000
-0.13257880,4.64914079,0.24778444,-0.11468712,4.74742764,0.25220990,1.93433642
-0.38164355,4.32176452,0.38833090,-0.44942382,4.31810750,0.46176428,1.00000000
