Parent_x,Parent_y,Parent_z,Child_x,Child_y,Child_z,Thickness
0.00000000,0.00000000,0.00000000,0.00176274,0.09991320,0.00377423,4.25891502
0.00176274,0.09991320,0.00377423,0.00363610,0.19982448,0.00754607,4.25891502
0.00363610,0.19982448,0.00754607,0.00565632,0.29973321,0.01130980,4.25891502
0.00565632,0.29973321,0.01130980,0.00785055,0.39963912,0.01505070,4.25891502
0.00785055,0.39963912,0.01505070,0.01020043,0.49954540,0.01868570,4.13022059
0.00785055,0.39963912,0.01505070,0.07959675,0.38449257,-0.05294242,2.48282380
0.01020043,0.49954540,0.01868570,0.00873245,0.59932125,0.02521443,3.83365863
0.01020043,0.49954540,0.01868570,0.01354579,0.48512403,0.11758379,2.94283096
0.07959675,0.38449257,-0.05294242,0.16120099,0.42293753,-0.09610180,2.48282380
0.00873245,0.59932125,0.02521443,0.00634449,0.69929224,0.02552913,3.61087314
0.00873245,0.59932125,0.02521443,0.10435829,0.61170855,0.05171450,2.60429069
0.01354579,0.48512403,0.11758379,-0.02242446,0.51431660,0.20620622,2.93297209
0.16120099,0.42293753,-0.09610180,0.23517954,0.46915157,-0.14500413,2.46632571
0.00634449,0.69929224,0.02552913,-0.00250681,0.79882634,0.02170603,3.57858191
0.01354579,0.48512403,0.11758379,0.09436715,0.46499664,0.17292633,1.00000000
0.16120099,0.42293753,-0.09610180,0.20445589,0.36630253,-0.16625515,1.00000000
0.00634449,0.69929224,0.02552913,-0.05614887,0.66278753,-0.04347802,1.56508458
0.10435829,0.61170855,0.05171450,0.19356001,0.65457538,0.06604932,2.60429069
-0.02242446,0.51431660,0.20620622,-0.08873146,0.56056308,0.26506746,2.93297209
0.23517954,0.46915157,-0.14500413,0.30775808,0.52804599,-0.18055411,2.46632571
-0.00250681,0.79882634,0.02170603,-0.00674891,0.89872936,0.02288549,3.38956122
-0.00250681,0.79882634,0.02170603,0.05266861,0.82002629,-0.05895521,2.37841423
0.09436715,0.46499664,0.17292633,0.17518851,0.44486926,0.22826886,1.00000000
-0.05614887,0.66278753,-0.04347802,-0.13184903,0.68809568,-0.10371906,1.56508458
0.19356001,0.65457538,0.06604932,0.26761132,0.71955469,0.08319844,2.60429069
-0.08873146,0.56056308,0.26506746,-0.15269644,0.61651775,0.31776999,2.92301279
0.30775808,0.52804599,-0.18055411,0.37381148,0.59477338,-0.21496930,2.46632571
-0.00674891,0.89872936,0.02288549,-0.01567660,0.99804014,0.03047934,3.38956122
-0.08873146,0.56056308,0.26506746,-0.16594916,0.49946731,0.28252403,1.00000000
0.05266861,0.82002629,-0.05895521,0.06480302,0.86261844,-0.14861381,2.37841423
0.17518851,0.44486926,0.22826886,0.26200169,0.46144553,0.18148532,1.00000000
-0.13184903,0.68809568,-0.10371906,-0.20751743,0.71931344,-0.16116246,1.56508458
0.26761132,0.71955469,0.08319844,0.33682260,0.78816160,0.10562367,2.59002006
-0.15269644,0.61651775,0.31776999,-0.20684881,0.68828175,0.36155867,2.46632571
0.37381148,0.59477338,-0.21496930,0.44024898,0.66552696,-0.23905227,2.46632571
-0.01567660,0.99804014,0.03047934,-0.02344884,1.09720173,0.04080269,3.38956122
0.26761132,0.71955469,0.08319844,0.35316787,0.66821597,0.07653408,1.00000000
-0.15269644,0.61651775,0.31776999,-0.20813754,0.65230215,0.24263171,2.44948974
0.06480302,0.86261844,-0.14861381,0.07229628,0.92492731,-0.22646916,2.37841423
0.26200169,0.46144553,0.18148532,0.34881487,0.47802180,0.13470179,1.00000000
