Parent_x,Parent_y,Parent_z,Child_x,Child_y,Child_z,Thickness
0.00000000,0.00000000,0.00000000,0.00003107,0.09999214,0.00125362,4.06481385
0.00003107,0.09999214,0.00125362,0.00002821,0.19998524,0.00242780,4.06481385
0.00002821,0.19998524,0.00242780,-0.00002259,0.29997929,0.00351814,4.06481385
-0.00002259,0.29997929,0.00351814,-0.00013686,0.39997394,0.00454615,4.06481385
-0.00013686,0.39997394,0.00454615,-0.00032613,0.49996831,0.00559028,3.88582924
-0.00013686,0.39997394,0.00454615,-0.03493588,0.41049721,-0.08861118,2.59002006
-0.00032613,0.49996831,0.00559028,0.00218683,0.59968083,0.01273853,3.73207560
-0.00032613,0.49996831,0.00559028,0.08143382,0.50300010,0.06308913,2.41473640
-0.03493588,0.41049721,-0.08861118,-0.06685044,0.44458842,-0.17703771,2.59002006
0.00218683,0.59968083,0.01273853,-0.00180325,0.69938148,0.01936122,3.73207560
0.08143382,0.50300010,0.06308913,0.16166665,0.54056743,0.10947221,2.41473640
-0.06685044,0.44458842,-0.17703771,-0.10378909,0.49681897,-0.25389800,2.59002006
-0.00180325,0.69938148,0.01936122,-0.00780275,0.79892292,0.02681157,3.12198564
-0.00180325,0.69938148,0.01936122,-0.05958770,0.76753958,-0.02553233,2.83941151
0.16166665,0.54056743,0.10947221,0.24620773,0.58896590,0.13206411,2.41473640
-0.10378909,0.49681897,-0.25389800,-0.12940521,0.55354326,-0.33216786,2.59002006
-0.00780275,0.79892292,0.02681157,-0.00274507,0.89783856,0.04059983,3.04526165
-0.00180325,0.69938148,0.01936122,-0.05958770,0.76753958,-0.02553233,1.00000000
-0.00780275,0.79892292,0.02681157,-0.03864375,0.78868104,0.12138396,1.73205081
-0.05958770,0.76753958,-0.02553233,-0.14112706,0.80941613,-0.06550340,2.83941151
0.24620773,0.58896590,0.13206411,0.32742418,0.64031138,0.15976843,2.41473640
-0.12940521,0.55354326,-0.33216786,-0.15730158,0.60814374,-0.41116520,2.57550958
-0.00274507,0.89783856,0.04059983,0.00295664,0.99757269,0.04513788,3.04526165
-0.00180325,0.69938148,0.01936122,0.06272764,0.71874224,-0.05453685,2.39678173
-0.12940521,0.55354326,-0.33216786,-0.03525040,0.54020384,-0.36310216,1.00000000
-0.03864375,0.78868104,0.12138396,-0.10455312,0.80386687,0.19504090,1.73205081
-0.14112706,0.80941613,-0.06550340,-0.20100449,0.87286754,-0.11437684,2.83941151
0.32742418,0.64031138,0.15976843,0.39779272,0.70285434,0.19348262,2.39678173
-0.15730158,0.60814374,-0.41116520,-0.21010524,0.66528369,-0.47398876,2.56074960
0.00295664,0.99757269,0.04513788,0.01042678,1.09714661,0.05054440,3.04526165
0.32742418,0.64031138,0.15976843,0.37035230,0.57987601,0.22688580,1.00000000
-0.15730158,0.60814374,-0.41116520,-0.17224087,0.51472938,-0.44357778,1.00000000
0.06272764,0.71874224,-0.05453685,0.12285511,0.76155292,-0.12200487,2.39678173
-0.03525040,0.54020384,-0.36310216,0.05890441,0.52686441,-0.39403646,1.00000000
-0.10455312,0.80386687,0.19504090,-0.17931565,0.83899727,0.25140062,1.68179283
-0.20100449,0.87286754,-0.11437684,-0.26332734,0.94172750,-0.15144661,2.83941151
0.39779272,0.70285434,0.19348262,0.45477020,0.78324864,0.21052146,2.39678173
-0.21010524,0.66528369,-0.47398876,-0.25286535,0.74399997,-0.51843333,2.56074960
0.01042678,1.09714661,0.05054440,0.01888421,1.19669979,0.05474399,2.96225664
-0.10455312,0.80386687,0.19504090,-0.02140625,0.79738990,0.25021922,1.00000000
0.01042678,1.09714661,0.05054440,0.07924490,1.09643585,-0.02200601,1.73205081
0.37035230,0.57987601,0.22688580,0.41328043,0.51944063,0.29400317,1.00000000
0.12285511,0.76155292,-0.12200487,0.18322902,0.80367288,-0.18968722,2.39678173
-0.17931565,0.83899727,0.25140062,-0.26073330,0.87748846,0.29487010,1.62657656
-0.26332734,0.94172750,-0.15144661,-0.32765869,1.01247728,-0.18070316,2.82842712
0.45477020,0.78324864,0.21052146,0.50602448,0.86806788,0.22388919,2.39678173
-0.25286535,0.74399997,-0.51843333,-0.28117440,0.82776030,-0.56515383,1.56508458
0.01888421,1.19669979,0.05474399,0.02647752,1.29584766,0.06532900,2.95259172
-0.17931565,0.83899727,0.25140062,-0.23798623,0.75943860,0.26650633,1.00000000
-0.26332734,0.94172750,-0.15144661,-0.34362217,0.88829788,-0.12502663,1.00000000
-0.25286535,0.74399997,-0.51843333,-0.26794392,0.80393982,-0.43982130,1.00000000
0.01888421,1.19669979,0.05474399,-0.02037932,1.15950230,-0.02936738,1.00000000
0.07924490,1.09643585,-0.02200601,0.14335489,1.12763594,-0.09212350,1.73205081
0.41328043,0.51944063,0.29400317,0.48139567,0.58286163,0.33058310,1.00000000
0.18322902,0.80367288,-0.18968722,0.24428553,0.84358543,-0.25809110,2.39678173
-0.26073330,0.87748846,0.29487010,-0.32559179,0.94911339,0.32062367,1.56508458
-0.32765869,1.01247728,-0.18070316,-0.38209914,1.09040522,-0.21174303,2.81731325
0.50602448,0.86806788,0.22388919,0.55021201,0.95576429,0.24277841,2.37841423
-0.28117440,0.82776030,-0.56515383,-0.29656342,0.91291391,-0.61527408,1.56508458
0.02647752,1.29584766,0.06532900,0.03735461,1.39453527,0.07726402,2.93297209
-0.25286535,0.74399997,-0.51843333,-0.26794392,0.80393982,-0.43982130,1.00000000
-0.26073330,0.87748846,0.29487010,-0.29551858,0.91914872,0.21087958,1.00000000
-0.32765869,1.01247728,-0.18070316,-0.33282808,1.05001792,-0.08816140,1.00000000
0.50602448,0.86806788,0.22388919,0.54971518,0.85826028,0.13447480,1.00000000
0.02647752,1.29584766,0.06532900,0.10385413,1.26617988,0.12129938,1.18920712
-0.23798623,0.75943860,0.26650633,-0.30663472,0.70286624,0.31218949,1.00000000
-0.34362217,0.88829788,-0.12502663,-0.42391700,0.83486825,-0.09860666,1.00000000
0.14335489,1.12763594,-0.09212350,0.20813902,1.15431933,-0.16347485,1.73205081
0.48139567,0.58286163,0.33058310,0.52061978,0.65027783,0.39316525,1.00000000
0.24428553,0.84358543,-0.25809110,0.29081629,0.91734975,-0.30701670,2.39678173
-0.32559179,0.94911339,0.32062367,-0.38859465,1.02039421,0.35144060,1.56508458
-0.38209914,1.09040522,-0.21174303,-0.43233263,1.16595134,-0.25380704,2.78315768
0.55021201,0.95576429,0.24277841,0.57530635,1.04134907,0.28800583,2.34034732
-0.29656342,0.91291391,-0.61527408,-0.32017131,0.99703380,-0.66392090,1.49534878
0.03735461,1.39453527,0.07726402,0.03656853,1.49444354,0.08147333,2.59002006
-0.25286535,0.74399997,-0.51843333,-0.26794392,0.80393982,-0.43982130,1.00000000
-0.38209914,1.09040522,-0.21174303,-0.39004534,1.16283896,-0.28022814,1.18920712
0.55021201,0.95576429,0.24277841,0.52083688,0.95505000,0.33836393,1.18920712
