Parent_x,Parent_y,Parent_z,Child_x,Child_y,Child_z,Thickness
0.00000000,0.00000000,0.00000000,0.00676500,0.09976886,-0.00063920,2.00000000
0.00676500,0.09976886,-0.00063920,0.01351597,0.19953864,-0.00128368,2.00000000
0.01351597,0.19953864,-0.00128368,0.02025165,0.29930942,-0.00193451,2.00000000
0.02025165,0.29930942,-0.00193451,0.02697063,0.39908126,-0.00259298,2.00000000
0.02697063,0.39908126,-0.00259298,0.03367133,0.49885428,-0.00326067,2.00000000
0.03367133,0.49885428,-0.00326067,0.04035196,0.59862857,-0.00393952,2.00000000
0.04035196,0.59862857,-0.00393952,0.04701051,0.69840424,-0.00463191,2.00000000
0.04701051,0.69840424,-0.00463191,0.05364471,0.79818141,-0.00534078,2.00000000
0.05364471,0.79818141,-0.00534078,0.06025196,0.89796023,-0.00606981,2.00000000
0.06025196,0.89796023,-0.00606981,0.06682935,0.99774084,-0.00682362,2.00000000
0.06682935,0.99774084,-0.00682362,0.07337353,1.09752340,-0.00760811,2.00000000
0.07337353,1.09752340,-0.00760811,0.07988070,1.19730806,-0.00843083,2.00000000
0.07988070,1.19730806,-0.00843083,0.08634652,1.29709501,-0.00930159,2.00000000
0.08634652,1.29709501,-0.00930159,0.09276603,1.39688440,-0.01023332,2.00000000
0.09276603,1.39688440,-0.01023332,0.09913360,1.49667635,-0.01124324,2.00000000
0.09913360,1.49667635,-0.01124324,0.10544278,1.59647094,-0.01235472,2.00000000
0.10544278,1.59647094,-0.01235472,0.11168630,1.69626807,-0.01359984,2.00000000
0.11168630,1.69626807,-0.01359984,0.11785601,1.79606741,-0.01502312,2.00000000
0.11785601,1.79606741,-0.01502312,0.12394319,1.89586812,-0.01668606,2.00000000
0.12394319,1.89586812,-0.01668606,0.12993989,1.99566844,-0.01866975,2.00000000
0.12993989,1.99566844,-0.01866975,0.13584466,2.09546528,-0.02106269,2.00000000
0.13584466,2.09546528,-0.02106269,0.14168247,2.19525466,-0.02389074,2.00000000
0.14168247,2.19525466,-0.02389074,0.14755530,2.29503612,-0.02691897,2.00000000
0.14755530,2.29503612,-0.02691897,0.15369015,2.39481519,-0.02946874,1.96798967
0.14755530,2.29503612,-0.02691897,0.12497879,2.27806335,-0.12284720,1.00000000
0.15369015,2.39481519,-0.02946874,0.16660052,2.49367369,-0.02170224,1.96798967
0.12497879,2.27806335,-0.12284720,0.06835640,2.29471777,-0.20357227,1.00000000
0.16660052,2.49367369,-0.02170224,0.17992518,2.59245624,-0.01367337,1.96798967
0.06835640,2.29471777,-0.20357227,0.02337613,2.29864988,-0.29279846,1.00000000
0.17992518,2.59245624,-0.01367337,0.19368466,2.69115546,-0.00535836,1.96798967
0.02337613,2.29864988,-0.29279846,-0.05561559,2.35329553,-0.32062221,1.00000000
0.19368466,2.69115546,-0.00535836,0.20774945,2.78978645,0.00325042,1.86120972
0.19368466,2.69115546,-0.00535836,0.29340279,2.68856492,0.00168326,1.31607401
-0.05561559,2.35329553,-0.32062221,-0.13460731,2.40794118,-0.34844595,1.00000000
0.20774945,2.78978645,0.00325042,0.20799471,2.88960228,0.00931162,1.86120972
0.29340279,2.68856492,0.00168326,0.39312091,2.68597437,0.00872489,1.31607401
-0.13460731,2.40794118,-0.34844595,-0.21359903,2.46258683,-0.37626969,1.00000000
0.20799471,2.88960228,0.00931162,0.20852510,2.98940211,0.01561348,1.73205081
0.20799471,2.88960228,0.00931162,0.10825115,2.89616314,0.01217108,1.31607401
0.39312091,2.68597437,0.00872489,0.48451793,2.71844823,0.03305664,1.31607401
-0.21359903,2.46258683,-0.37626969,-0.29259076,2.51723248,-0.40409344,1.00000000
0.20852510,2.98940211,0.01561348,0.23384843,3.08603134,0.02025257,1.73205081
0.10825115,2.89616314,0.01217108,0.00850758,2.90272399,0.01503055,1.31607401
0.48451793,2.71844823,0.03305664,0.54775516,2.78508968,0.07255311,1.31607401
-0.29259076,2.51723248,-0.40409344,-0.37158248,2.57187813,-0.43191718,1.00000000
0.23384843,3.08603134,0.02025257,0.25938127,3.18260119,0.02497900,1.73205081
0.00850758,2.90272399,0.01503055,-0.07356144,2.95891978,0.02536053,1.31607401
0.54775516,2.78508968,0.07255311,0.61099239,2.85173112,0.11204957,1.31607401
0.25938127,3.18260119,0.02497900,0.28513613,3.27911683,0.02960684,1.73205081
-0.07356144,2.95891978,0.02536053,-0.15649995,3.01380519,0.03579106,1.31607401
0.61099239,2.85173112,0.11204957,0.67422962,2.91837256,0.15154604,1.31607401
0.28513613,3.27911683,0.02960684,0.30017301,3.37737792,0.01871409,1.73205081
-0.15649995,3.01380519,0.03579106,-0.24053456,3.06696105,0.04640417,1.31607401
0.67422962,2.91837256,0.15154604,0.68918006,2.98387730,0.22561096,1.31607401
0.30017301,3.37737792,0.01871409,0.31553139,3.47559342,0.00785890,1.73205081
-0.24053456,3.06696105,0.04640417,-0.32506654,3.11920374,0.05758662,1.31607401
0.68918006,2.98387730,0.22561096,0.71345110,3.06873015,0.27263128,1.31607401
0.31553139,3.47559342,0.00785890,0.33142740,3.57369923,-0.00321207,1.73205081
-0.32506654,3.11920374,0.05758662,-0.40439413,3.17858107,0.07105752,1.18920712
0.71345110,3.06873015,0.27263128,0.75055964,3.15253989,0.31261733,1.31607401
0.33142740,3.57369923,-0.00321207,0.34823647,3.67156936,-0.01499737,1.73205081
-0.32506654,3.11920374,0.05758662,-0.37227582,3.03215737,0.04365056,1.00000000
-0.40439413,3.17858107,0.07105752,-0.42161719,3.27528007,0.08983700,1.18920712
0.75055964,3.15253989,0.31261733,0.78464678,3.24284999,0.33873538,1.00000000
0.34823647,3.67156936,-0.01499737,0.36658356,3.76896095,-0.02834884,1.31607401
0.75055964,3.15253989,0.31261733,0.76124473,3.06689413,0.36312112,1.00000000
0.34823647,3.67156936,-0.01499737,0.30673964,3.68583096,0.07486152,1.56508458
-0.37227582,3.03215737,0.04365056,-0.41948510,2.94511100,0.02971450,1.00000000
-0.42161719,3.27528007,0.08983700,-0.42921838,3.37197726,0.11416548,1.18920712
0.78464678,3.24284999,0.33873538,0.79099833,3.33952186,0.31395218,1.00000000
0.36658356,3.76896095,-0.02834884,0.39021796,3.85657045,-0.07037253,1.31607401
0.75055964,3.15253989,0.31261733,0.82288485,3.10270679,0.26480808,1.00000000
0.76124473,3.06689413,0.36312112,0.68987894,3.09056195,0.42905107,1.00000000
0.30673964,3.68583096,0.07486152,0.24688448,3.72220031,0.14623819,1.56508458
-0.42921838,3.37197726,0.11416548,-0.49932204,3.44039313,0.09404718,1.18920712
0.79099833,3.33952186,0.31395218,0.79734989,3.43619373,0.28916897,1.00000000
0.39021796,3.85657045,-0.07037253,0.43131058,3.92443237,-0.13125074,1.31607401
0.68987894,3.09056195,0.42905107,0.61851315,3.11422977,0.49498102,1.00000000
0.24688448,3.72220031,0.14623819,0.22151455,3.77842264,0.22494916,1.56508458
-0.49932204,3.44039313,0.09404718,-0.52636494,3.53243166,0.06580552,1.18920712
0.79734989,3.43619373,0.28916897,0.82988821,3.49802133,0.21762454,1.00000000
0.43131058,3.92443237,-0.13125074,0.47429622,3.98986882,-0.19346252,1.31607401
0.61851315,3.11422977,0.49498102,0.54714736,3.13789759,0.56091097,1.00000000
0.22151455,3.77842264,0.22494916,0.19249184,3.83062802,0.30515066,1.56508458
-0.52636494,3.53243166,0.06580552,-0.56095312,3.62217186,0.03841292,1.18920712
0.82988821,3.49802133,0.21762454,0.86242652,3.55984893,0.14608010,1.00000000
0.47429622,3.98986882,-0.19346252,0.51972478,4.05113944,-0.25813212,1.31607401
0.54714736,3.13789759,0.56091097,0.47578157,3.16156541,0.62684092,1.00000000
0.19249184,3.83062802,0.30515066,0.15683516,3.87382433,0.38799196,1.56508458
-0.56095312,3.62217186,0.03841292,-0.61065490,3.70525147,0.01336277,1.18920712
0.86242652,3.55984893,0.14608010,0.89496484,3.62167652,0.07453567,1.00000000
0.51972478,4.05113944,-0.25813212,0.56784403,4.10608869,-0.32643379,1.31607401
0.15683516,3.87382433,0.38799196,0.10470348,3.89436797,0.47081857,1.00000000
-0.61065490,3.70525147,0.01336277,-0.68413658,3.77035495,-0.00566302,1.00000000
0.89496484,3.62167652,0.07453567,0.92750315,3.68350412,0.00299123,1.00000000
