Parent_x,Parent_y,Parent_z,Child_x,Child_y,Child_z,Thickness
0.000000,0.000000,0.000000,0.003882,0.099611,0.007914,4.590349
0.003882,0.099611,0.007914,0.007831,0.199209,0.015954,4.590349
0.007831,0.199209,0.015954,0.011858,0.298789,0.024175,4.590349
0.011858,0.298789,0.024175,0.015982,0.398342,0.032666,4.590349
0.015982,0.398342,0.032666,0.020210,0.497858,0.041541,4.432480
0.015982,0.398342,0.032666,-0.078692,0.407439,0.001777,2.759669
0.020210,0.497858,0.041541,0.030676,0.596659,0.052888,4.309777
0.020210,0.497858,0.041541,0.088143,0.494398,0.114842,2.530440
-0.078692,0.407439,0.001777,-0.168370,0.449121,-0.013072,2.759669
0.030676,0.596659,0.052888,0.035452,0.696157,0.061685,4.075935
0.030676,0.596659,0.052888,0.060851,0.601864,-0.042309,2.882121
0.088143,0.494398,0.114842,0.187234,0.497275,0.127984,2.530440
-0.168370,0.449121,-0.013072,-0.251544,0.504479,-0.008886,2.759669
0.035452,0.696157,0.061685,0.035989,0.794716,0.078595,4.075935
0.060851,0.601864,-0.042309,0.106279,0.628253,-0.127397,2.882121
0.187234,0.497275,0.127984,0.284379,0.519181,0.118871,2.530440
-0.251544,0.504479,-0.008886,-0.327160,0.568538,-0.022253,2.747696
0.035989,0.794716,0.078595,0.036648,0.892930,0.097395,3.652624
-0.251544,0.504479,-0.008886,-0.319485,0.454883,-0.062963,1.000000
0.035989,0.794716,0.078595,-0.033399,0.780637,0.149214,3.146346
0.106279,0.628253,-0.127397,0.133290,0.677406,-0.210188,2.882121
0.284379,0.519181,0.118871,0.377994,0.546276,0.096466,2.514867
-0.327160,0.568538,-0.022253,-0.392827,0.643929,-0.024266,2.747696
0.036648,0.892930,0.097395,0.045948,0.992089,0.106399,3.071479
0.284379,0.519181,0.118871,0.309208,0.460015,0.195571,1.000000
0.036648,0.892930,0.097395,-0.050386,0.890596,0.048204,2.466326
-0.033399,0.780637,0.149214,-0.055300,0.806808,0.243211,3.146346
0.133290,0.677406,-0.210188,0.157348,0.736444,-0.287231,2.882121
0.377994,0.546276,0.096466,0.455877,0.589876,0.051374,2.514867
-0.392827,0.643929,-0.024266,-0.458082,0.719687,-0.025835,2.735565
0.045948,0.992089,0.106399,0.058479,1.090972,0.114473,3.071479
0.036648,0.892930,0.097395,0.104073,0.860796,0.163887,2.685350
-0.392827,0.643929,-0.024266,-0.388294,0.658486,0.074565,1.000000
-0.050386,0.890596,0.048204,-0.143057,0.889434,0.010646,2.466326
-0.055300,0.806808,0.243211,-0.085795,0.844638,0.330612,3.146346
0.157348,0.736444,-0.287231,0.178178,0.799196,-0.362253,2.882121
0.455877,0.589876,0.051374,0.531128,0.641229,0.010141,2.498999
-0.458082,0.719687,-0.025835,-0.515144,0.787566,-0.072055,2.723270
0.058479,1.090972,0.114473,0.071819,1.189984,0.118784,3.071479
