Parent_x,Parent_y,Parent_z,Child_x,Child_y,Child_z,Thickness
0.000000,0.000000,0.000000,0.013979,0.127227,0.078217,4.000000
0.013979,0.127227,0.078217,-0.029494,0.265354,0.117344,3.872983
0.013979,0.127227,0.078217,0.033770,0.126863,0.226905,1.000000
-0.029494,0.265354,0.117344,-0.053236,0.382376,0.026557,3.872983
-0.053236,0.382376,0.026557,-0.016087,0.527309,0.015865,3.872983
-0.016087,0.527309,0.015865,-0.022094,0.673573,0.048588,3.872983
-0.022094,0.673573,0.048588,-0.048475,0.820593,0.034836,3.741657
-0.022094,0.673573,0.048588,-0.065757,0.708411,0.187799,1.000000
-0.048475,0.820593,0.034836,-0.026882,0.969021,0.036571,3.741657
-0.065757,0.708411,0.187799,-0.105072,0.775581,0.316028,1.000000
-0.026882,0.969021,0.036571,-0.015991,1.118451,0.029369,3.316625
-0.026882,0.969021,0.036571,-0.103686,1.058553,0.129227,1.000000
-0.015991,1.118451,0.029369,0.031603,1.254071,-0.013553,3.316625
-0.026882,0.969021,0.036571,0.111952,1.005092,0.080436,1.414214
-0.103686,1.058553,0.129227,-0.242611,1.027604,0.176576,1.000000
0.031603,1.254071,-0.013553,-0.064891,1.359492,-0.059106,3.162278
0.031603,1.254071,-0.013553,0.133108,1.195493,-0.107177,1.000000
0.111952,1.005092,0.080436,0.251725,1.058424,0.091352,1.414214
-0.242611,1.027604,0.176576,-0.356557,0.983420,0.263547,1.000000
-0.064891,1.359492,-0.059106,-0.146785,1.484708,-0.048405,2.645751
-0.064891,1.359492,-0.059106,-0.039982,1.291717,-0.190583,1.732051
0.251725,1.058424,0.091352,0.388665,1.114528,0.115843,1.414214
-0.146785,1.484708,-0.048405,-0.138281,1.634334,-0.054703,2.449490
-0.146785,1.484708,-0.048405,-0.258230,1.384938,-0.059641,1.000000
-0.039982,1.291717,-0.190583,-0.014350,1.280340,-0.337938,1.732051
0.388665,1.114528,0.115843,0.516857,1.179214,0.159230,1.414214
-0.138281,1.634334,-0.054703,-0.121783,1.783424,-0.054820,2.449490
-0.258230,1.384938,-0.059641,-0.406669,1.399455,-0.043670,1.000000
-0.014350,1.280340,-0.337938,-0.010211,1.261760,-0.486725,1.732051
0.516857,1.179214,0.159230,0.634959,1.254771,0.212550,1.414214
-0.121783,1.783424,-0.054820,-0.139934,1.931370,-0.071631,2.449490
-0.010211,1.261760,-0.486725,-0.014714,1.233461,-0.633963,1.732051
0.634959,1.254771,0.212550,0.760166,1.320676,0.262347,1.414214
-0.139934,1.931370,-0.071631,-0.137585,2.081273,-0.066777,2.000000
-0.139934,1.931370,-0.071631,-0.288369,1.941505,-0.090713,1.414214
-0.014714,1.233461,-0.633963,-0.039748,1.189825,-0.775275,1.732051
0.760166,1.320676,0.262347,0.888885,1.370007,0.321491,1.414214
-0.137585,2.081273,-0.066777,-0.069671,2.214590,-0.077465,1.000000
