Parent_x,Parent_y,Parent_z,Child_x,Child_y,Child_z,Thickness
0.00000000,0.00000000,0.00000000,0.00573413,0.09952591,0.00785573,4.53775939
0.00573413,0.09952591,0.00785573,0.01145400,0.19903215,0.01596688,4.53775939
0.01145400,0.19903215,0.01596688,0.01719270,0.29851101,0.02439447,4.53775939
0.01719270,0.29851101,0.02439447,0.02301964,0.39795586,0.03315626,4.53775939
0.02301964,0.39795586,0.03315626,0.02894942,0.49737592,0.04212783,4.22617689
0.02301964,0.39795586,0.03315626,-0.04048816,0.38118280,0.10855802,2.85026988
0.02894942,0.49737592,0.04212783,0.04131545,0.59659815,0.04355281,4.09790869
0.02301964,0.39795586,0.03315626,0.11686335,0.36932465,0.05248531,2.49899940
0.02894942,0.49737592,0.04212783,-0.03236289,0.50973699,-0.03589784,2.46632571
-0.04048816,0.38118280,0.10855802,-0.11080263,0.41866649,0.16898026,2.85026988
0.04131545,0.59659815,0.04355281,0.05424183,0.69562646,0.04868134,4.09790869
0.11686335,0.36932465,0.05248531,0.19117871,0.42783109,0.08495410,2.49899940
-0.03236289,0.50973699,-0.03589784,-0.06629751,0.55095544,-0.12045244,2.46632571
-0.11080263,0.41866649,0.16898026,-0.16716009,0.48092755,0.22327019,2.83941151
0.05424183,0.69562646,0.04868134,0.06771065,0.79457980,0.05386094,3.55655882
-0.11080263,0.41866649,0.16898026,-0.17307125,0.40428954,0.09206523,1.00000000
0.05424183,0.69562646,0.04868134,0.13620885,0.74735474,0.02407253,3.32345619
0.19117871,0.42783109,0.08495410,0.25086070,0.45954022,0.15866022,2.48282380
-0.06629751,0.55095544,-0.12045244,-0.11043564,0.60680780,-0.19068305,2.46632571
-0.16716009,0.48092755,0.22327019,-0.19942307,0.55121818,0.28666048,2.82842712
0.06771065,0.79457980,0.05386094,0.06670759,0.89371718,0.06692895,3.33699397
0.19117871,0.42783109,0.08495410,0.24798311,0.45155028,0.00614636,1.00000000
-0.16716009,0.48092755,0.22327019,-0.07661200,0.51168319,0.25251289,1.00000000
0.06771065,0.79457980,0.05386094,-0.03122455,0.80621613,0.06260289,2.44948974
-0.17307125,0.40428954,0.09206523,-0.25678802,0.45884898,0.09590839,1.00000000
0.13620885,0.74735474,0.02407253,0.19336537,0.78965816,-0.04623788,3.31662479
0.25086070,0.45954022,0.15866022,0.27546836,0.50511078,0.24420429,2.48282380
-0.11043564,0.60680780,-0.19068305,-0.15411797,0.66605013,-0.25837501,2.44948974
-0.19942307,0.55121818,0.28666048,-0.24057531,0.61955533,0.34696409,2.82842712
0.06670759,0.89371718,0.06692895,0.06942475,0.99255350,0.08189555,3.08007029
0.13620885,0.74735474,0.02407253,0.06838871,0.74999692,-0.04936757,1.00000000
-0.11043564,0.60680780,-0.19068305,-0.17954110,0.54387967,-0.22624266,1.00000000
0.06670759,0.89371718,0.06692895,0.14893024,0.88421897,0.12304685,2.41473640
0.24798311,0.45155028,0.00614636,0.30478751,0.47526946,-0.07266138,1.00000000
-0.07661200,0.51168319,0.25251289,0.01393608,0.54243882,0.28175559,1.00000000
-0.03122455,0.80621613,0.06260289,-0.13015976,0.81785246,0.07134483,2.44948974
-0.25678802,0.45884898,0.09590839,-0.34050479,0.51340842,0.09975155,1.00000000
0.19336537,0.78965816,-0.04623788,0.26550790,0.84369151,-0.08954897,3.31662479
0.27546836,0.50511078,0.24420429,0.29813153,0.55009067,0.33059405,2.48282380
-0.15411797,0.66605013,-0.25837501,-0.17082267,0.73864647,-0.32508875,2.44948974
-0.24057531,0.61955533,0.34696409,-0.26768462,0.68711732,0.41552402,2.82842712
0.06942475,0.99255350,0.08189555,0.06773797,1.09168840,0.09491196,3.08007029
0.14893024,0.88421897,0.12304685,0.20814266,0.91608624,0.19706284,2.41473640
0.30478751,0.47526946,-0.07266138,0.36159191,0.49898864,-0.15146913,1.00000000
-0.13015976,0.81785246,0.07134483,-0.22320141,0.83536800,0.10353888,2.44948974
0.26550790,0.84369151,-0.08954897,0.33522156,0.90325557,-0.12945048,3.31662479
0.29813153,0.55009067,0.33059405,0.32548690,0.59528785,0.41549927,1.00000000
-0.17082267,0.73864647,-0.32508875,-0.19016096,0.81499222,-0.38671145,2.44948974
-0.26768462,0.68711732,0.41552402,-0.29039235,0.75529760,0.48506400,2.81731325
0.06773797,1.09168840,0.09491196,0.06601596,1.19102798,0.10625581,3.08007029
0.29813153,0.55009067,0.33059405,0.21501482,0.59704114,0.36038106,2.46632571
-0.26768462,0.68711732,0.41552402,-0.33946938,0.65003846,0.47444860,1.00000000
0.20814266,0.91608624,0.19706284,0.23924744,0.97537823,0.27133903,2.41473640
