Parent_x,Parent_y,Parent_z,Child_x,Child_y,Child_z,Thickness
0.00000000,2.00000000,0.00000000,0.00342990,2.09992319,0.00189537,2.59002006
0.00342990,2.09992319,0.00189537,0.00684169,2.19984723,0.00377815,2.59002006
0.00684169,2.19984723,0.00377815,0.01023239,2.29977219,0.00565043,2.59002006
0.01023239,2.29977219,0.00565043,0.01359843,2.39969810,0.00751688,2.59002006
0.01359843,2.39969810,0.00751688,0.01693559,2.49962491,0.00938643,2.59002006
0.01693559,2.49962491,0.00938643,0.02023883,2.59955249,0.01127502,2.59002006
0.02023883,2.59955249,0.01127502,0.02350208,2.69948051,0.01320961,2.59002006
0.02350208,2.69948051,0.01320961,0.02671770,2.79940829,0.01523399,2.59002006
0.02671770,2.79940829,0.01523399,0.02987504,2.89933461,0.01741621,2.59002006
0.02987504,2.89933461,0.01741621,0.03295700,2.99925731,0.01985666,2.59002006
0.03295700,2.99925731,0.01985666,0.03593144,3.09917277,0.02269442,2.59002006
0.03593144,3.09917277,0.02269442,0.03873039,3.19907526,0.02610903,2.57550958
0.03593144,3.09917277,0.02269442,0.01807314,3.10593119,-0.07546568,1.00000000
0.03873039,3.19907526,0.02610903,0.04214932,3.29857246,0.03552274,2.57550958
0.01807314,3.10593119,-0.07546568,0.00021485,3.11268961,-0.17362578,1.00000000
0.04214932,3.29857246,0.03552274,0.04476977,3.39804091,0.04548063,2.57550958
0.00021485,3.11268961,-0.17362578,-0.01764344,3.11944802,-0.27178588,1.00000000
0.04476977,3.39804091,0.04548063,0.04598085,3.49746712,0.05610898,2.57550958
-0.01764344,3.11944802,-0.27178588,-0.03550173,3.12620644,-0.36994598,1.00000000
0.04598085,3.49746712,0.05610898,0.04729763,3.59684054,0.06720814,2.56074960
0.04598085,3.49746712,0.05610898,-0.04814930,3.46521864,0.06608648,1.00000000
-0.03550173,3.12620644,-0.36994598,-0.05336002,3.13296485,-0.46810608,1.00000000
0.04729763,3.59684054,0.06720814,0.05659118,3.69631391,0.07152983,2.56074960
-0.04814930,3.46521864,0.06608648,-0.05074757,3.48284140,0.16448712,1.00000000
-0.05336002,3.13296485,-0.46810608,-0.07121831,3.13972327,-0.56626618,1.00000000
0.05659118,3.69631391,0.07152983,0.06600821,3.79574393,0.07652896,2.56074960
-0.05074757,3.48284140,0.16448712,-0.05334584,3.50046417,0.26288777,1.00000000
-0.07121831,3.13972327,-0.56626618,-0.08907660,3.14648169,-0.66442628,1.00000000
0.06600821,3.79574393,0.07652896,0.07547151,3.89512834,0.08228968,2.56074960
-0.05334584,3.50046417,0.26288777,-0.05594411,3.51808694,0.36128841,1.00000000
0.07547151,3.89512834,0.08228968,0.08480772,3.99447870,0.08879664,2.54572990
0.07547151,3.89512834,0.08228968,0.06127138,3.89062550,0.18117386,1.00000000
-0.05594411,3.51808694,0.36128841,-0.05854238,3.53570970,0.45968906,1.00000000
0.08480772,3.99447870,0.08879664,0.09482387,4.09397221,0.08794906,2.11474253
0.08480772,3.99447870,0.08879664,0.16133593,3.99118947,0.02451122,2.16573677
0.06127138,3.89062550,0.18117386,0.04707124,3.88612266,0.28005803,1.00000000
0.09482387,4.09397221,0.08794906,0.08641700,4.19111174,0.11015799,2.11474253
0.16133593,3.99118947,0.02451122,0.23910513,4.01611825,-0.03319933,2.16573677
0.04707124,3.88612266,0.28005803,0.03287111,3.88161983,0.37894221,1.00000000
0.08641700,4.19111174,0.11015799,0.07730343,4.28775743,0.13416949,2.11474253
0.23910513,4.01611825,-0.03319933,0.29281637,4.05390381,-0.10861387,2.16573677
0.07730343,4.28775743,0.13416949,0.06514507,4.37999318,0.17084020,2.11474253
0.29281637,4.05390381,-0.10861387,0.32861816,4.10389848,-0.18747302,1.31607401
0.06514507,4.37999318,0.17084020,0.05217571,4.47204901,0.20768474,2.05976714
0.29281637,4.05390381,-0.10861387,0.36548103,4.06725631,-0.04122279,2.08779763
0.06514507,4.37999318,0.17084020,0.09330127,4.33649886,0.25637073,1.18920712
0.32861816,4.10389848,-0.18747302,0.32913413,4.13816426,-0.28141763,1.18920712
0.05217571,4.47204901,0.20768474,0.03242869,4.56903134,0.22198447,2.05976714
0.32861816,4.10389848,-0.18747302,0.40060258,4.03853064,-0.21082443,1.00000000
0.36548103,4.06725631,-0.04122279,0.43814569,4.08060881,0.02616829,2.08779763
0.09330127,4.33649886,0.25637073,0.10896005,4.28954678,0.34326322,1.18920712
0.32913413,4.13816426,-0.28141763,0.29964619,4.19525234,-0.35804277,1.18920712
0.03242869,4.56903134,0.22198447,0.01229480,4.66574015,0.23754187,2.05976714
0.43814569,4.08060881,0.02616829,0.51081035,4.09396130,0.09355937,2.08779763
0.10896005,4.28954678,0.34326322,0.10316984,4.23861077,0.42912355,1.00000000
0.29964619,4.19525234,-0.35804277,0.26940832,4.25107218,-0.43530737,1.18920712
0.01229480,4.66574015,0.23754187,0.00640599,4.76420669,0.25396327,2.00000000
0.10896005,4.28954678,0.34326322,0.01102815,4.26935329,0.34201199,1.00000000
0.01229480,4.66574015,0.23754187,-0.08575923,4.65840399,0.25575144,1.18920712
0.51081035,4.09396130,0.09355937,0.58347501,4.10731380,0.16095045,2.08779763
0.26940832,4.25107218,-0.43530737,0.23348025,4.31725499,-0.50110258,1.18920712
0.00640599,4.76420669,0.25396327,0.08110354,4.83049092,0.24879821,2.00000000
-0.08575923,4.65840399,0.25575144,-0.17560534,4.64860918,0.29855025,1.18920712
0.58347501,4.10731380,0.16095045,0.61222093,4.14796346,0.24767575,2.08779763
0.23348025,4.31725499,-0.50110258,0.19810711,4.38150153,-0.56908141,1.18920712
0.08110354,4.83049092,0.24879821,0.15678416,4.89568928,0.24414873,1.93433642
0.08110354,4.83049092,0.24879821,0.04345437,4.90309623,0.30633957,1.00000000
-0.17560534,4.64860918,0.29855025,-0.25171665,4.63346482,0.36161939,1.18920712
0.61222093,4.14796346,0.24767575,0.64957704,4.18460520,0.33289256,2.08779763
0.19810711,4.38150153,-0.56908141,0.16815862,4.44760564,-0.63788065,1.00000000
0.15678416,4.89568928,0.24414873,0.23972780,4.94999661,0.23106948,1.93433642
0.08110354,4.83049092,0.24879821,0.11129190,4.79830855,0.33853648,1.00000000
0.19810711,4.38150153,-0.56908141,0.15339868,4.30177890,-0.60964566,1.00000000
0.04345437,4.90309623,0.30633957,0.00963332,4.94199580,0.22064850,1.00000000
-0.25171665,4.63346482,0.36161939,-0.32723333,4.61862396,0.42547063,1.18920712
0.64957704,4.18460520,0.33289256,0.70531992,4.21079655,0.41167545,1.00000000
0.16815862,4.44760564,-0.63788065,0.17226384,4.53805496,-0.68033141,1.00000000
0.23972780,4.94999661,0.23106948,0.30726348,4.99700931,0.17424750,1.93433642
0.64957704,4.18460520,0.33289256,0.70531992,4.21079655,0.41167545,1.00000000
0.11129190,4.79830855,0.33853648,0.15851439,4.80278737,0.42657043,1.00000000
0.15339868,4.30177890,-0.60964566,0.10869025,4.22205626,-0.65020990,1.00000000
0.00963332,4.94199580,0.22064850,-0.02418773,4.98089537,0.13495742,1.00000000
-0.32723333,4.61862396,0.42547063,-0.40320642,4.60474098,0.48899506,1.18920712
0.17226384,4.53805496,-0.68033141,0.15966799,4.63721298,-0.68333669,1.00000000
0.30726348,4.99700931,0.17424750,0.37792903,5.04028913,0.11827217,1.93433642
0.64957704,4.18460520,0.33289256,0.70531992,4.21079655,0.41167545,1.00000000
0.15851439,4.80278737,0.42657043,0.21612924,4.85419290,0.49011570,1.00000000
-0.02418773,4.98089537,0.13495742,-0.05800879,5.01979494,0.04926635,1.00000000
-0.40320642,4.60474098,0.48899506,-0.48438921,4.59483989,0.54653914,1.00000000
0.15966799,4.63721298,-0.68333669,0.15593824,4.73706192,-0.68737137,1.00000000
0.37792903,5.04028913,0.11827217,0.45365032,5.07632438,0.06379514,1.93433642
0.64957704,4.18460520,0.33289256,0.70531992,4.21079655,0.41167545,1.00000000
-0.40320642,4.60474098,0.48899506,-0.33968791,4.59820496,0.56595400,1.00000000
0.21612924,4.85419290,0.49011570,0.27374409,4.90559843,0.55366096,1.00000000
-0.48438921,4.59483989,0.54653914,-0.55951704,4.59195654,0.48060360,1.00000000
0.15593824,4.73706192,-0.68737137,0.09414712,4.81561076,-0.68391632,1.00000000
0.45365032,5.07632438,0.06379514,0.53615802,5.09762748,0.01146297,1.89882892
0.64957704,4.18460520,0.33289256,0.70531992,4.21079655,0.41167545,1.00000000
0.45365032,5.07632438,0.06379514,0.40496164,5.16254127,0.04979293,1.00000000
-0.33968791,4.59820496,0.56595400,-0.27616941,4.59166893,0.64291295,1.00000000
-0.55951704,4.59195654,0.48060360,-0.63464488,4.58907318,0.41466807,1.00000000
0.09414712,4.81561076,-0.68391632,0.03235600,4.89415959,-0.68046128,1.00000000
