Parent_x,Parent_y,Parent_z,Child_x,Child_y,Child_z,Thickness
0.00000000,0.00000000,0.00000000,0.00090684,0.09983995,0.00558222,4.18585899
0.00090684,0.09983995,0.00558222,0.00183876,0.19967936,0.01117014,4.18585899
0.00183876,0.19967936,0.01117014,0.00278813,0.29951721,0.01678289,4.18585899
0.00278813,0.29951721,0.01678289,0.00373148,0.39935178,0.02245452,4.18585899
0.00373148,0.39935178,0.02245452,0.00461305,0.49918024,0.02824268,3.80675410
0.00373148,0.39935178,0.02245452,-0.05000161,0.40592008,-0.06162647,3.13828899
0.00461305,0.49918024,0.02824268,0.00759781,0.59836789,0.04060793,3.57858191
0.00461305,0.49918024,0.02824268,0.09969892,0.50506080,-0.00215630,2.60429069
-0.05000161,0.40592008,-0.06162647,-0.10831508,0.43512224,-0.13743394,3.13828899
0.00759781,0.59836789,0.04060793,0.00453023,0.69651589,0.05951724,3.57858191
0.09969892,0.50506080,-0.00215630,0.17895016,0.54893482,-0.04451560,2.60429069
-0.10831508,0.43512224,-0.13743394,-0.12511362,0.49831635,-0.21309314,3.13828899
0.00453023,0.69651589,0.05951724,-0.00144724,0.79367283,0.08242570,3.57858191
0.17895016,0.54893482,-0.04451560,0.25356298,0.59633414,-0.09127276,2.59002006
-0.12511362,0.49831635,-0.21309314,-0.16160856,0.57742174,-0.26218954,3.13828899
-0.00144724,0.79367283,0.08242570,-0.00863876,0.89021656,0.10747744,3.38312328
0.17895016,0.54893482,-0.04451560,0.24599338,0.52030592,0.02393579,1.00000000
-0.00144724,0.79367283,0.08242570,0.00476355,0.77039335,0.17947976,2.39678173
0.25356298,0.59633414,-0.09127276,0.31397893,0.66400963,-0.13334343,2.57550958
-0.16160856,0.57742174,-0.26218954,-0.19467343,0.66063381,-0.30671442,3.13016916
-0.00863876,0.89021656,0.10747744,-0.01844160,0.98838408,0.12381889,3.38312328
0.25356298,0.59633414,-0.09127276,0.22375384,0.58102502,-0.18549084,1.00000000
-0.16160856,0.57742174,-0.26218954,-0.20859885,0.51490820,-0.32451104,1.00000000
0.24599338,0.52030592,0.02393579,0.31303660,0.49167702,0.09238719,1.00000000
0.00476355,0.77039335,0.17947976,-0.01100947,0.77500288,0.27812034,2.39678173
0.31397893,0.66400963,-0.13334343,0.37427011,0.73930613,-0.15971407,2.57550958
-0.19467343,0.66063381,-0.30671442,-0.20904000,0.75119913,-0.34660834,3.12198564
-0.01844160,0.98838408,0.12381889,-0.03216557,1.08662643,0.13647173,3.33024571
-0.19467343,0.66063381,-0.30671442,-0.16805980,0.68120142,-0.21254071,1.00000000
-0.01844160,0.98838408,0.12381889,-0.11650732,0.97015748,0.13095365,1.68179283
-0.20859885,0.51490820,-0.32451104,-0.25558914,0.45239465,-0.38683254,1.00000000
0.31303660,0.49167702,0.09238719,0.36593907,0.50143135,0.17668536,1.00000000
-0.01100947,0.77500288,0.27812034,-0.01657999,0.78690626,0.37725297,2.39678173
0.37427011,0.73930613,-0.15971407,0.42956454,0.81813736,-0.18669856,2.57550958
-0.20904000,0.75119913,-0.34660834,-0.23222953,0.83690798,-0.39261093,2.79468239
-0.03216557,1.08662643,0.13647173,-0.03504750,1.18608389,0.14646708,3.33024571
-0.20904000,0.75119913,-0.34660834,-0.13102083,0.73664316,-0.40744527,2.41473640
-0.11650732,0.97015748,0.13095365,-0.21391076,0.97040398,0.15359233,1.68179283
0.36593907,0.50143135,0.17668536,0.38792036,0.55508935,0.25815708,1.00000000
-0.01657999,0.78690626,0.37725297,0.00068105,0.82767561,0.46691856,2.35961106
0.42956454,0.81813736,-0.18669856,0.48268046,0.90018479,-0.20783899,1.82116029
-0.23222953,0.83690798,-0.39261093,-0.29445708,0.91364663,-0.40806774,2.79468239
-0.03504750,1.18608389,0.14646708,-0.03464619,1.28574487,0.15468467,3.33024571
-0.01657999,0.78690626,0.37725297,-0.00291610,0.71269200,0.44286960,1.18920712
0.42956454,0.81813736,-0.18669856,0.43941841,0.75320144,-0.26210564,2.39678173
-0.13102083,0.73664316,-0.40744527,-0.05617763,0.76582083,-0.46700330,2.41473640
-0.21391076,0.97040398,0.15359233,-0.28521514,0.98152527,0.22281662,1.68179283
0.38792036,0.55508935,0.25815708,0.40990164,0.60874736,0.33962880,1.00000000
0.00068105,0.82767561,0.46691856,0.03545392,0.90597028,0.51850142,2.35961106
0.48268046,0.90018479,-0.20783899,0.53012513,0.98796309,-0.21447022,1.68179283
-0.29445708,0.91364663,-0.40806774,-0.35912713,0.98908098,-0.41935676,2.32059579
-0.03464619,1.28574487,0.15468467,-0.03276062,1.38567015,0.15805835,3.26039044
0.48268046,0.90018479,-0.20783899,0.57908792,0.87544931,-0.19815612,1.18920712
-0.29445708,0.91364663,-0.40806774,-0.29281161,0.89412567,-0.50613009,2.37841423
-0.03464619,1.28574487,0.15468467,0.00666357,1.29816397,0.06446677,1.77827941
-0.00291610,0.71269200,0.44286960,-0.02735240,0.69151027,0.53749624,1.18920712
0.43941841,0.75320144,-0.26210564,0.47110659,0.76631089,-0.35604180,2.39678173
-0.05617763,0.76582083,-0.46700330,0.01803187,0.79609786,-0.52680508,2.41473640
-0.28521514,0.98152527,0.22281662,-0.34251492,1.01462575,0.29779057,1.62657656
0.40990164,0.60874736,0.33962880,0.43188293,0.66240536,0.42110053,1.00000000
0.03545392,0.90597028,0.51850142,0.06377820,0.99040218,0.56398757,2.35961106
0.53012513,0.98796309,-0.21447022,0.55866531,1.08368423,-0.21925783,1.68179283
-0.35912713,0.98908098,-0.41935676,-0.42818867,1.04333548,-0.37153466,2.32059579
-0.03276062,1.38567015,0.15805835,-0.04055478,1.48499251,0.16667933,3.07147866
0.48268046,0.90018479,-0.20783899,0.44201578,0.92872225,-0.12105191,1.00000000
-0.28521514,0.98152527,0.22281662,-0.27495637,0.89988625,0.27964820,1.00000000
-0.03276062,1.38567015,0.15805835,-0.13136858,1.36904428,0.15783329,2.21336384
0.57908792,0.87544931,-0.19815612,0.66624312,0.87055418,-0.14937079,1.18920712
-0.29281161,0.89412567,-0.50613009,-0.25613590,0.96298029,-0.56869153,2.35961106
0.00666357,1.29816397,0.06446677,0.10274283,1.32232431,0.07807022,1.77827941
-0.02735240,0.69151027,0.53749624,-0.03903067,0.60384683,0.58417321,1.00000000
0.47110659,0.76631089,-0.35604180,0.50817486,0.83776595,-0.41537237,2.39678173
0.01803187,0.79609786,-0.52680508,0.11047996,0.80747386,-0.56319101,2.41473640
-0.34251492,1.01462575,0.29779057,-0.39778778,1.06216294,0.36623855,1.56508458
0.43188293,0.66240536,0.42110053,0.45164405,0.72794762,0.49399573,1.00000000
0.06377820,0.99040218,0.56398757,0.09618487,1.07492760,0.60647593,2.35961106
0.55866531,1.08368423,-0.21925783,0.58386455,1.17705169,-0.24470416,1.68179283
-0.42818867,1.04333548,-0.37153466,-0.49524386,1.10347633,-0.32809873,2.30032663
-0.04055478,1.48499251,0.16667933,-0.04285197,1.58465765,0.17452671,3.00000000
-0.29281161,0.89412567,-0.50613009,-0.37574963,0.83848948,-0.51121909,1.00000000
-0.02735240,0.69151027,0.53749624,-0.11192013,0.65612435,0.49754459,1.00000000
-0.34251492,1.01462575,0.29779057,-0.42666954,1.01488056,0.24377266,1.00000000
-0.42818867,1.04333548,-0.37153466,-0.41607916,0.97722389,-0.29748996,1.00000000
-0.04055478,1.48499251,0.16667933,0.05678875,1.50407678,0.15402909,1.68179283
0.44201578,0.92872225,-0.12105191,0.46925456,0.95700501,-0.02908379,1.00000000
-0.13136858,1.36904428,0.15783329,-0.22755800,1.37119137,0.13057553,2.21336384
0.66624312,0.87055418,-0.14937079,0.75821090,0.85493559,-0.18539836,1.00000000
-0.25613590,0.96298029,-0.56869153,-0.19645096,1.03223804,-0.60920167,2.35961106
0.10274283,1.32232431,0.07807022,0.19968133,1.34665730,0.08136149,1.77827941
-0.03903067,0.60384683,0.58417321,0.04576323,0.63590852,0.62638744,1.00000000
0.50817486,0.83776595,-0.41537237,0.47958281,0.89076443,-0.49520755,2.39678173
0.11047996,0.80747386,-0.56319101,0.18808209,0.80788122,-0.62626038,1.00000000
-0.39778778,1.06216294,0.36623855,-0.43188771,1.12482517,0.43631451,1.56508458
0.45164405,0.72794762,0.49399573,0.46780974,0.80696193,0.55311772,1.00000000
0.09618487,1.07492760,0.60647593,0.12627480,1.16076875,0.64801980,2.35961106
0.58386455,1.17705169,-0.24470416,0.59883545,1.27197309,-0.27237727,1.62657656
-0.49524386,1.10347633,-0.32809873,-0.54498657,1.19021386,-0.32659427,2.30032663
-0.04285197,1.58465765,0.17452671,-0.06223588,1.68196776,0.18697689,2.94283096
0.66624312,0.87055418,-0.14937079,0.71866232,0.80022893,-0.10134386,1.00000000
0.11047996,0.80747386,-0.56319101,0.10860473,0.74870361,-0.48230504,1.00000000
0.58386455,1.17705169,-0.24470416,0.67329502,1.16768633,-0.20094939,1.00000000
-0.04285197,1.58465765,0.17452671,-0.10409697,1.58185578,0.25352797,1.56508458
-0.37574963,0.83848948,-0.51121909,-0.45868766,0.78285328,-0.51630810,1.00000000
-0.41607916,0.97722389,-0.29748996,-0.47686868,0.93658440,-0.22927657,1.00000000
0.05678875,1.50407678,0.15402909,0.13871180,1.56129346,0.15788466,1.68179283
0.46925456,0.95700501,-0.02908379,0.52103496,0.99828214,0.04584944,1.00000000
-0.22755800,1.37119137,0.13057553,-0.29506407,1.37702907,0.05703064,2.21336384
0.75821090,0.85493559,-0.18539836,0.73362452,0.92640346,-0.25088007,1.00000000
-0.19645096,1.03223804,-0.60920167,-0.12282441,1.09349432,-0.63795580,2.34034732
0.19968133,1.34665730,0.08136149,0.29830847,1.36310827,0.07992864,1.73205081
0.04576323,0.63590852,0.62638744,0.13055714,0.66797021,0.66860167,1.00000000
0.47958281,0.89076443,-0.49520755,0.51208796,0.83276218,-0.42051381,1.00000000
0.18808209,0.80788122,-0.62626038,0.18313093,0.86920468,-0.70509513,1.00000000
-0.43188771,1.12482517,0.43631451,-0.46296590,1.18875438,0.50665086,1.49534878
0.46780974,0.80696193,0.55311772,0.48397543,0.88597623,0.61223971,1.00000000
0.12627480,1.16076875,0.64801980,0.13976799,1.24892997,0.69324737,2.32059579
0.59883545,1.27197309,-0.27237727,0.59666960,1.36511812,-0.30869961,1.56508458
-0.54498657,1.19021386,-0.32659427,-0.57897214,1.28420774,-0.32977732,2.30032663
-0.06223588,1.68196776,0.18697689,-0.07324443,1.78120339,0.18140003,2.94283096
0.11047996,0.80747386,-0.56319101,0.10860473,0.74870361,-0.48230504,1.00000000
-0.19645096,1.03223804,-0.60920167,-0.11716845,1.00431938,-0.55502758,1.00000000
0.19968133,1.34665730,0.08136149,0.16184026,1.42367436,0.03001536,1.00000000
0.47958281,0.89076443,-0.49520755,0.51208796,0.83276218,-0.42051381,1.00000000
-0.43188771,1.12482517,0.43631451,-0.41385681,1.04964166,0.49973632,1.00000000
0.12627480,1.16076875,0.64801980,0.03464819,1.17850441,0.61210309,1.00000000
0.59883545,1.27197309,-0.27237727,0.57227495,1.28708375,-0.17716063,1.00000000
0.67329502,1.16768633,-0.20094939,0.73508365,1.24309023,-0.17866897,1.00000000
-0.10409697,1.58185578,0.25352797,-0.16156258,1.60857380,0.33088333,1.56508458
-0.47686868,0.93658440,-0.22927657,-0.57260248,0.96116633,-0.21408549,1.00000000
0.13871180,1.56129346,0.15788466,0.20121777,1.63932544,0.15988794,1.49534878
0.52103496,0.99828214,0.04584944,0.57150355,1.03890608,0.12202434,1.00000000
-0.29506407,1.37702907,0.05703064,-0.34331937,1.38039559,-0.03049132,2.21336384
0.73362452,0.92640346,-0.25088007,0.74861070,0.98985420,-0.32670498,1.00000000
-0.12282441,1.09349432,-0.63795580,-0.12736603,1.17196615,-0.69977445,2.34034732
0.29830847,1.36310827,0.07992864,0.37030162,1.35029651,0.14814041,1.73205081
-0.46296590,1.18875438,0.50665086,-0.50432030,1.26644336,0.55412965,1.49534878
0.48397543,0.88597623,0.61223971,0.50014112,0.96499054,0.67136171,1.00000000
0.13976799,1.24892997,0.69324737,0.17466750,1.33193089,0.73675452,2.32059579
0.59666960,1.36511812,-0.30869961,0.59654543,1.45374361,-0.35501923,1.56508458
-0.57897214,1.28420774,-0.32977732,-0.61551581,1.37715490,-0.33481579,2.30032663
-0.07324443,1.78120339,0.18140003,-0.09235099,1.87912876,0.17465003,2.94283096
0.11047996,0.80747386,-0.56319101,0.10860473,0.74870361,-0.48230504,1.00000000
0.47958281,0.89076443,-0.49520755,0.51208796,0.83276218,-0.42051381,1.00000000
0.12627480,1.16076875,0.64801980,0.21636237,1.12477709,0.62375398,1.00000000
0.13871180,1.56129346,0.15788466,0.09486185,1.60494753,0.07932574,1.31607401
-0.41385681,1.04964166,0.49973632,-0.39582592,0.97445814,0.56315813,1.00000000
0.03464819,1.17850441,0.61210309,-0.04446991,1.22382496,0.65316858,1.00000000
0.73508365,1.24309023,-0.17866897,0.79687228,1.31849413,-0.15638855,1.00000000
-0.16156258,1.60857380,0.33088333,-0.22060420,1.64353614,0.40362756,1.49534878
-0.57260248,0.96116633,-0.21408549,-0.66833627,0.98574826,-0.19889440,1.00000000
0.20121777,1.63932544,0.15988794,0.26532651,1.71500996,0.14716299,1.49534878
-0.34331937,1.38039559,-0.03049132,-0.37920632,1.47165312,-0.05009209,2.21336384
0.74861070,0.98985420,-0.32670498,0.76359689,1.05330495,-0.40252989,1.00000000
-0.12736603,1.17196615,-0.69977445,-0.12973163,1.25265242,-0.75880097,2.34034732
0.37030162,1.35029651,0.14814041,0.45385094,1.31839542,0.19288225,1.56508458
-0.50432030,1.26644336,0.55412965,-0.54397807,1.34191518,0.60639116,1.31607401
0.50014112,0.96499054,0.67136171,0.48408627,1.06341876,0.66400464,1.00000000
0.17466750,1.33193089,0.73675452,0.20493801,1.42365396,0.76264995,2.27950706
0.59654543,1.45374361,-0.35501923,0.58997009,1.53739169,-0.40942293,1.56508458
-0.61551581,1.37715490,-0.33481579,-0.64342562,1.47312578,-0.33807638,2.27950706
-0.09235099,1.87912876,0.17465003,-0.10684179,1.97736952,0.18643003,2.67234512
0.11047996,0.80747386,-0.56319101,0.10860473,0.74870361,-0.48230504,1.00000000
0.47958281,0.89076443,-0.49520755,0.51208796,0.83276218,-0.42051381,1.00000000
-0.16156258,1.60857380,0.33088333,-0.24546163,1.55424189,0.33388210,1.00000000
0.37030162,1.35029651,0.14814041,0.28582791,1.36074830,0.09565277,1.00000000
-0.50432030,1.26644336,0.55412965,-0.50446008,1.29984514,0.45987307,1.00000000
0.17466750,1.33193089,0.73675452,0.08357722,1.31022242,0.77184448,1.00000000
-0.61551581,1.37715490,-0.33481579,-0.62423294,1.36189385,-0.43325924,1.00000000
-0.09235099,1.87912876,0.17465003,-0.18441714,1.85573161,0.14340267,2.21336384
0.09486185,1.60494753,0.07932574,0.09350663,1.65745624,-0.00576832,1.31607401
-0.04446991,1.22382496,0.65316858,-0.08411811,1.24532147,0.74242058,1.00000000
0.79687228,1.31849413,-0.15638855,0.81904202,1.41578140,-0.14977880,1.00000000
-0.22060420,1.64353614,0.40362756,-0.25823024,1.69889648,0.47792098,1.49534878
-0.66833627,0.98574826,-0.19889440,-0.76407007,1.01033019,-0.18370332,1.00000000
0.26532651,1.71500996,0.14716299,0.31968142,1.79869397,0.15368442,1.31607401
-0.37920632,1.47165312,-0.05009209,-0.41509327,1.56291065,-0.06969286,2.21336384
-0.12973163,1.25265242,-0.75880097,-0.13028076,1.16922621,-0.70366689,1.00000000
0.45385094,1.31839542,0.19288225,0.54431013,1.28959236,0.22430705,1.49534878
-0.54397807,1.34191518,0.60639116,-0.58211594,1.39876834,0.67928300,1.18920712
0.48408627,1.06341876,0.66400464,0.45938488,1.15932584,0.67784926,1.00000000
0.20493801,1.42365396,0.76264995,0.25695467,1.50888826,0.76807041,2.27950706
0.58997009,1.53739169,-0.40942293,0.58291557,1.62059736,-0.46444157,1.49534878
-0.64342562,1.47312578,-0.33807638,-0.69525036,1.54853048,-0.29772384,2.27950706
-0.10684179,1.97736952,0.18643003,-0.09108184,2.07031457,0.21978933,2.64575131
0.11047996,0.80747386,-0.56319101,0.10860473,0.74870361,-0.48230504,1.00000000
0.47958281,0.89076443,-0.49520755,0.51208796,0.83276218,-0.42051381,1.00000000
0.37030162,1.35029651,0.14814041,0.28582791,1.36074830,0.09565277,1.00000000
-0.50432030,1.26644336,0.55412965,-0.42117404,1.31919350,0.53669060,1.00000000
0.17466750,1.33193089,0.73675452,0.16206524,1.37205091,0.64602654,1.00000000
0.26532651,1.71500996,0.14716299,0.34799247,1.65880927,0.14436615,1.18920712
-0.12973163,1.25265242,-0.75880097,-0.13028076,1.16922621,-0.70366689,1.00000000
